320	-0.119	-0.546	-0.35	1	.	.	.	.	.	.	.	.
321	-1.562	-1.527	0.653	1	-0.938	-1.536	0.968	2	.	.	.	.
322	-0.647	-0.206	0.155	0	-0.71	0.365	-0.345	0	-0.277	0.347	0.074	1
323	-0.007	-0.74	0.323	0	-0.215	-0.124	-0.253	1	0.538	-0.169	-0.307	5
324	-0.775	-0.285	-0.865	4	-0.35	0.258	-1.054	4	-0.985	0.198	-0.736	5
325	-0.206	0.656	-0.446	3	-0.418	1.274	-0.446	2	0.638	1.267	-1.32	4
326	-0.656	-0.182	-0.535	0	.	.	.	.	.	.	.	.
327	0.114	0.895	-1.054	6	-0.367	0.365	0.458	0	.	.	.	.
328	-0.555	-0.031	0.551	3	0.283	0.174	-0.135	2	-0.312	0.202	0.794	2
329	0.283	0.61	-0.35	5	0.88	1.143	-0.566	5	0.539	0.97	-0.172	4
330	-0.967	-0.115	-0.345	2	-0.9	-0.514	0.238	1	-1.144	-0.536	1.482	2
331	-0.384	0.599	-0.094	3	-0.192	0.464	-0.608	2	-0.364	0.394	0.109	2
332	0.714	-0.275	-1.32	0	0.752	-0.885	-0.803	3	-0.232	-0.965	0.109	2
333	1.366	0.3	-0.094	5	.	.	.	.	.	.	.	.
334	0.602	-0.8	1.357	2	.	.	.	.	.	.	.	.
335	0.324	1.204	-0.094	0	-0.366	1.344	-0.678	4	0.985	1.446	-0.885	3
336	0.012	-0.159	-0.094	2	0.018	-0.083	-0.345	2	0.528	-0.106	-0.287	2
337	-0.295	-0.692	-0.088	0	-1.005	-0.786	0.968	1	-0.541	-1.031	0.491	0
338	-0.035	-0.087	0.539	0	.	.	.	.	.	.	.	.
339	0.009	-0.177	0.424	0	-0.199	-0.306	-0.307	2	.	.	.	.
340	1.16	-0.824	-0.432	0	0.134	-0.496	1.166	0	.	.	.	.
341	-0.895	-0.42	1.166	2	-1.556	-0.649	1.482	3	-0.964	-0.733	0.491	2
342	-0.203	-0.211	-0.015	2	-0.012	0.143	-0.885	3	0.473	0.172	0.373	0
343	-0.656	0.664	-1.154	4	.	.	.	.	.	.	.	.
344	-0.511	0.893	-1.054	0	-0.122	0.921	-0.175	1	0.056	0.844	-0.35	3
345	-1.432	0.037	0.323	2	-1.04	-0.443	0.027	0	-1.685	-0.469	-0.015	3
346	1.366	-2.14	1.047	1	.	.	.	.	.	.	.	.
347	0.331	-0.17	-0.307	3	.	.	.	.	.	.	.	.
348	1.572	0.559	-0.803	2	1.591	0.58	-0.088	3	1.269	0.605	-0.803	3
349	0.388	-0.841	0.238	2	-0.368	-1.214	-0.446	2	-0.443	-1.27	0.968	3
350	-1.078	-0.849	0.491	3	-0.859	-1.029	0.238	3	-0.873	-0.971	0.238	4
351	0.636	-0.763	0.491	2	-0.54	-0.842	-0.803	1	-0.001	-0.762	0.061	2
352	-1.561	0.059	0.809	3	.	.	.	.	.	.	.	.
353	0.206	-1.87	-0.287	3	1.106	-1.662	0.361	0	0.981	-1.652	0.586	0
354	0.602	-1.414	-0.226	4	.	.	.	.	.	.	.	.
355	-1.413	-1.195	1.166	0	-1.105	-1.062	1.166	1	-0.5	-0.933	0.872	4
356	1.705	0.307	-0.088	1	1.323	0.57	-1.266	1	1.781	0.5	-0.345	1
357	-0.209	-0.862	1.357	3	.	.	.	.	.	.	.	.
358	1.108	-0.434	0.155	1	1.477	-0.779	0.469	5	.	.	.	.
359	0.287	1.072	-1.054	3	0.809	1.343	-1.054	3	1.262	1.428	-1.002	4
360	-0.882	-0.012	-0.015	0	-0.206	-0.621	-1.422	3	-0.201	-0.589	-0.681	1
361	0.158	-0.498	-0.35	0	-0.074	-0.018	-0.53	3	-0.009	-0.132	-0.015	3
362	-0.951	0.318	-0.175	2	-0.267	0.607	-0.345	2	-0.481	0.538	-0.328	2
363	-0.247	0.431	-0.072	6	.	.	.	.	.	.	.	.
364	1.366	0.664	-0.35	2	.	.	.	.	.	.	.	.
365	-1.201	-0.288	-0.865	2	0.023	0.625	-0.865	2	-0.251	0.384	-0.015	4
366	-0.543	0.314	-0.35	3	-0.112	0.436	0.074	3	0.123	0.417	0.278	3
367	-0.816	-0.098	-0.335	4	-0.591	-0.51	0.168	5	-1.054	-0.531	-0.328	2
368	-1.808	-1.315	0.758	3	-1.832	-1.444	0.155	2	-1.507	-1.392	0.323	2
369	-0.729	0.938	-0.811	4	.	.	.	.	.	.	.	.
370	0.074	0.556	0.074	1	-0.371	0.612	-0.088	2	-0.31	0.684	0.19	1
371	0.201	-0.763	0.238	0	.	.	.	.	.	.	.	.
372	-1.561	-2.14	0.856	3	.	.	.	.	.	.	.	.
373	-0.658	-0.848	0.323	2	-0.179	-1.029	0.071	3	-0.412	-0.971	0.458	5
374	0.076	-1.724	-0.53	2	0.776	-1.702	0.168	1	0.171	-1.479	-0.253	2
375	-0.288	-0.37	-0.689	0	-0.567	-0.146	-0.094	0	0.291	0.043	-1.154	0
376	-0.183	0.363	0.444	0	-0.172	0.048	0.323	0	-0.352	0.215	0.026	0
377	-1.572	-0.927	0.653	2	-0.691	-0.733	0.653	2	-1.229	-0.786	1.357	4
378	-2.045	-1.71	0.968	2	-2.058	-1.344	0.458	1	-2.126	-1.355	1.302	2
379	-0.937	-0.943	0.856	0	-1.599	-1.001	1.482	0	.	.	.	.
380	-0.696	-1.132	0.856	0	-0.402	-0.985	0.907	1	-0.506	-1.057	1.357	2
381	-0.331	-0.878	0.278	0	-0.139	-0.58	0.237	1	-0.114	-0.679	0.856	2
382	.	-0.531	0.061	2	.	-0.903	0.389	2	.	-0.926	0.345	1
383	-0.1	-1.118	-0.253	3	-0.305	-1.006	-0.97	2	0.117	-0.957	-0.253	3
384	-0.557	-0.765	0.758	3	-0.11	-0.64	0.237	2	0.043	-0.386	0.313	0
385	0.201	-0.763	-0.689	0	.	.	.	.	.	.	.	.
386	-1.006	-0.955	0.491	2	-0.477	-0.046	0.278	2	.	.	.	.
387	0.03	-0.248	-0.175	0	0.382	0.142	-0.446	1	-0.446	0.042	-0.253	0
388	-1.053	-0.081	0.061	0	-0.845	-0.061	0.276	0	.	.	.	.
389	-0.618	-1.173	1.166	0	-1.506	-0.881	0.469	0	-0.907	-0.926	0.928	2
390	0.973	0.895	0.116	4	0.631	1.075	-0.885	2	0.926	1.021	0.074	4
391	-0.117	-0.842	0.704	0	-0.523	-0.717	1.093	2	0.13	-0.8	0.526	1
392	-0.197	-0.534	-0.172	1	-0.121	-0.59	0.794	0	-0.085	-0.641	0.373	2
393	-2.045	-0.067	-0.204	2	-2.058	-0.012	0.609	1	-2.126	-0.15	0.539	1
394	0.774	-0.471	0.074	2	0.19	0.071	-0.015	2	0.978	0.123	-0.689	2
395	-1.398	-1.318	0.968	0	-0.365	-1.035	-0.015	2	.	.	.	.
396	0.123	-1.965	0.444	0	-0.312	-1.995	0.237	2	-0.022	-1.89	0.491	1
397	-1.287	-1.457	0.941	4	-1.055	-1.785	1.151	2	-1.649	-1.982	1.151	3
398	-1.129	-0.682	-0.253	2	-1.523	-0.973	0.856	2	-0.735	-0.988	0.026	3
399	-1.931	-0.1	0.772	4	-2.028	-0.55	0.872	2	-2.085	-0.585	1.482	2
400	-0.714	-0.14	-0.015	2	-0.545	0.002	0.539	2	-0.54	0.17	-0.134	2
401	0.591	0.276	0.155	2	0.261	0.59	-0.416	2	0.42	0.543	-0.621	4
402	-1.079	-1.205	1.166	3	-1.093	-1.015	0.278	2	-0.698	-0.978	-0.136	2
403	-0.878	1.013	-0.505	0	-1.56	0.949	-0.094	2	-0.98	0.996	-0.175	1
404	0.217	0.276	-0.803	0	0.223	0.319	0.026	2	0.097	0.44	-0.446	1
405	1.394	0.183	-1.32	3	0.877	0.354	-0.736	3	1.024	0.39	-0.736	2
406	-0.354	-0.55	0.551	1	0.094	-0.663	-0.328	0	-0.336	-0.584	-0.175	3
407	-1.562	-0.541	0.237	4	-0.938	0.022	0.403	2	.	.	.	.
408	-0.121	-0.159	0.155	2	-0.111	-0.177	0.237	0	-0.069	-0.082	0.856	2
409	0.031	0.829	-0.088	0	-0.281	0.586	-0.072	2	-0.566	0.504	-0.416	0
410	-0.954	1.258	-0.811	1	-0.328	0.879	0.907	2	-0.789	1.012	-0.015	1
411	0.72	-0.133	0.809	1	.	.	.	.	0.212	-0.268	1.133	5
412	-0.694	-0.567	0.026	2	-0.469	-0.101	0.539	3	-0.469	-0.125	0.794	1
413	0.072	-0.289	0.13	1	-0.194	-0.16	0.403	0	0.222	-0.134	0.653	1
414	-0.076	1	-0.345	2	-0.129	1.168	-0.172	0	-0.181	1.146	0.238	4
415	0.013	-1.148	-0.135	3	-0.238	-1.102	0.074	3	-0.779	-1.276	0.526	3
416	-0.871	1.151	-0.094	1	-0.492	0.961	-0.015	0	-0.506	0.926	-0.015	1
417	-0.58	-0.601	-0.76	5	0.423	-0.849	0.809	4	-0.292	-0.636	0.109	2
418	-0.31	-0.112	0.074	1	-0.375	-0.586	0.653	2	-0.152	-0.502	-0.036	0
419	0.914	0.402	0.984	2	.	.	.	.	.	.	.	.
420	-0.794	0.194	0.238	2	-0.825	0.207	0.794	5	-0.819	0.296	0.653	3
421	-0.119	0.398	-0.175	0	.	.	.	.	.	.	.	.
422	0.672	0.145	-0.287	1	0.486	0.195	-0.015	3	-0.294	0.071	0.458	2
423	0.437	-0.305	-0.088	2	-1.033	0.078	0.373	1	0.347	0.043	-0.088	0
424	-1.893	-0.854	1.151	2	-1.479	-0.967	0.653	2	-1.923	-1.007	0.872	1
425	0.281	-0.455	-0.35	2	-0.133	-0.557	0.109	0	-0.693	-0.682	0.237	2
426	0.202	0.708	-0.505	1	0.264	0.341	-0.608	0	0.327	0.282	-0.554	1
427	0.201	-0.37	-0.175	0	0.118	-0.172	-0.015	0	.	.	.	.
428	0.169	-1.839	-0.986	1	.	.	.	.	-0.457	-1.257	0.168	1
429	-0.678	-0.802	0.074	0	-0.713	-0.869	0.491	0	-0.282	-0.93	0.109	0
430	0.259	0.713	-0.446	0	0.054	0.339	-0.446	2	0.591	0.241	0.238	2
431	-0.965	-0.712	1.151	1	-0.281	-0.69	1.357	2	.	.	.	.
432	0.336	-0.157	-0.175	1	-0.281	-0.594	0.323	3	.	.	.	.
433	-0.83	0.112	-0.505	6	-0.435	-0.409	-0.094	2	-1.383	-0.611	0.238	2
434	0.616	0.326	-1.154	1	0.809	0.77	-0.282	3	0.285	0.51	-0.328	3
435	-0.948	-0.547	0.238	0	-0.792	-0.074	0.109	2	-0.572	-0.07	-0.384	2
436	-1.001	0.337	0.237	2	.	.	.	.	.	.	.	.
437	-0.031	-1.033	0.403	2	-0.039	-1.354	0.794	2	-0.001	-1.209	0.794	2
438	-1.561	-0.815	-0.094	1	.	.	.	.	.	.	.	.
439	-1.699	-0.174	1.166	2	-1.318	-0.843	1.357	2	-1.378	-0.8	1.482	2
440	0.553	0.701	-1.32	1	-1.138	1.255	-0.736	1	-0.091	1.323	-0.729	2
441	.	0.01	-0.204	0	.	.	.	.	.	.	.	.
442	.	1.132	-1.154	2	.	.	.	.	.	.	.	.
443	.	-0.686	-0.072	0	.	.	.	.	.	.	.	.
444	-1.327	-0.431	0.484	1	-0.289	-0.172	-0.599	0	-0.555	-0.156	0.539	1
445	1.366	-0.122	-0.307	3	.	.	.	.	.	.	.	.
446	0.173	0.153	-1.266	0	0.41	0	-0.885	1	1.134	0.212	-0.885	1
447	-0.783	0.429	1.166	1	-1.62	0.185	0.855	1	-1.246	0.391	0.403	2
448	1.301	1.403	-1.32	2	1.711	1.633	-1.32	2	1.769	1.607	-0.803	5
449	-0.201	-0.496	0.444	2	0.62	-0.288	0.403	2	0.378	-0.369	0.313	4
450	-0.362	0.332	0.653	1	.	.	.	.	.	.	.	.
451	-0.722	0.4	-0.055	2	.	.	.	.	-1.057	0.101	0.348	1
452	-0.221	0.392	0.237	0	-0.165	0.301	0.539	0	-0.544	0.41	0.403	0
453	-0.514	-1.746	0.941	3	0.499	-1.937	0.551	6	-0.778	-2.01	1.047	1
454	-1.431	-0.813	0.491	2	-1.898	-0.664	0.155	2	-1.903	-0.726	0.403	2
455	-0.603	-1.206	-0.432	2	-0.801	-1.66	0.652	3	-0.779	-1.67	0.491	2
456	1.366	1.125	-0.446	1	.	.	.	.	.	.	.	.
457	-0.206	0.619	-0.253	2	-1.212	0.344	-0.535	1	-0.012	0.544	-0.803	2
458	0.348	0.179	-1.154	0	0.615	0.667	-0.689	1	0.415	0.631	-0.094	2
459	0.44	-0.37	-0.535	1	0.281	-0.172	-0.175	1	.	.	.	.
460	-0.412	-1.576	0.343	1	-0.422	-1.247	1.482	0	-1.273	-1.269	0.772	0
461	-0.476	0.903	-0.505	2	-0.474	0.962	-0.055	2	-0.708	0.98	-0.608	3
462	1.193	2.722	-1.32	3	0.266	2.443	-0.803	5	0.626	2.573	-1.154	4
463	-1.885	-1.802	1.18	0	-1.422	-2.148	0.484	0	-1.912	-2.105	0.14	0
464	0.889	-0.763	-0.015	4	.	.	.	.	.	.	.	.
465	-1.219	-0.228	0.941	0	-1.246	-0.491	-0.803	0	-1.263	-0.575	-0.803	3
466	.	-0.062	-0.094	2	.	.	.	.	.	.	.	.
467	1.29	-0.74	1.041	1	.	.	.	.	0.757	-1.121	0.652	2
468	1.633	1.313	-0.35	2	1.65	1.434	-0.432	2	.	.	.	.
469	0.057	-0.256	-0.015	2	-0.158	-0.173	-0.094	2	0.052	-0.268	-0.094	1
470	-2.045	-1.458	1.482	0	-2.058	-1.306	1.482	1	-2.126	-1.377	0.809	4
471	1.366	0.011	-0.287	3	.	.	.	.	.	.	.	.
472	1.366	1.668	-1.32	4	.	.	.	.	.	.	.	.
473	1.366	0.551	-0.865	3	.	.	.	.	.	.	.	.
474	-0.436	0.058	0.653	3	0.76	0.784	-1.422	5	-0.709	0.772	-0.795	2
475	-1.542	0.322	0.361	4	-1.005	0.349	-0.885	2	-0.988	0.418	0.525	1
476	-0.214	-0.205	0.631	4	-0.462	-0.413	0.469	2	-0.379	-0.412	-0.535	2
477	0.282	-0.91	0.809	0	-0.553	-1.025	-0.803	1	0.927	-1.054	0.551	0
478	0.714	0.92	0.491	0	0.17	1.084	0.491	0	0.961	1.197	-0.175	0
479	1.366	0.677	-0.729	0	.	.	.	.	.	.	.	.
480	0.671	0.053	-0.253	1	0.664	-0.319	-0.432	1	1.326	-0.194	0.109	4
481	-1.665	0.077	0.856	1	-1.115	0.1	0.444	3	-1.353	-0.001	0.403	2
482	-1.34	-1.681	0.809	0	-0.338	-1.425	0.551	1	-0.581	-1.504	1.151	3
483	-1.016	-0.948	-0.175	2	-0.284	-0.571	-0.175	2	-0.766	-0.642	0.373	2
484	-1.033	-0.546	0.403	2	.	.	.	.	.	.	.	.
485	-1.568	0.8	-0.729	2	-0.955	0.393	0.109	2	.	.	.	.
486	-0.103	-0.76	0.361	3	0.017	-0.324	0.361	3	.	.	.	.
487	-0.36	0.819	-0.307	0	0.446	1.103	-0.803	2	0.462	1.142	-0.015	0
488	-0.115	1.22	0.809	0	0.273	1.149	1.166	0	.	.	.	.
489	-0.278	0.586	0.074	0	-0.956	0.536	1.357	1	-0.477	0.765	0.238	3
490	0.987	1.059	-0.524	3	0.176	0.347	-0.803	0	-0.038	0.44	-0.088	1
491	-1.263	1.467	-0.535	3	-1.689	1.665	0.525	2	.	.	.	.
492	1.254	1.375	-0.566	2	0.434	1.005	-0.689	3	0.762	0.99	-0.403	2
493	0.292	-0.122	0.026	4	-1.196	-0.581	0.238	3	-0.185	-0.581	0.238	0
494	0.333	0.988	-1.32	3	.	.	.	.	.	.	.	.
495	0.753	1.317	-0.608	2	0.994	0.935	-1.054	4	.	.	.	.
496	-0.362	0.437	0.403	2	.	.	.	.	.	.	.	.
497	0.958	0.781	-0.689	3	0.828	0.669	-0.689	3	0.776	0.693	-0.566	3
498	-1.561	0.994	0.653	2	.	.	.	.	.	.	.	.
499	0.23	0.033	-1.003	1	-0.845	0.169	0.442	0	.	.	.	.
500	-0.035	0.056	0.237	5	0.222	0.148	-0.35	1	0.21	0.107	-0.446	4
501	1.379	-0.101	-0.885	4	0.864	0.554	-0.986	2	.	.	.	.
502	-0.414	1.006	-0.172	3	.	.	.	.	0.386	1.18	-0.089	3
503	0.443	-0.538	0.373	2	0.284	0.136	0.373	0	0.324	0.156	0.109	0
504	-1.298	0.179	0.136	1	-1.724	0.507	0.707	0	-1.374	0.53	0.458	0
505	0.519	1.033	-0.136	0	-0.883	1.257	0.084	0	-0.345	1.323	0.212	2
506	-0.619	0.731	0.237	3	-1.161	0.772	0.343	2	-1.136	0.611	-0.35	2
507	-0.703	0.417	-0.175	3	-0.728	0.33	-0.803	2	-0.509	0.282	-0.608	2
508	0.816	-0.025	-0.795	0	1.393	-0.717	0.809	2	.	.	.	.
509	-0.185	0.825	-0.253	3	0.197	0.89	-0.803	2	-0.522	0.931	-0.328	4
510	-0.366	0.26	-0.689	1	-0.856	0.499	-0.136	3	-0.954	0.414	-0.689	2
511	-0.886	0.68	0.238	0	-1.77	0.108	0.539	0	-1.723	0.212	1.041	0
512	0.646	-0.21	0.237	2	-0.469	0.138	0.317	2	0.014	0.165	0.968	2
513	0.4	-0.979	0.551	1	1.209	-0.164	0.526	0	0.527	-0.369	1.047	0
514	-0.33	1.125	-1.054	2	.	.	.	.	-0.113	1.468	-1.054	2
515	0.29	-0.156	-0.689	0	-0.587	-0.382	-0.446	0	-0.076	-0.584	0.071	0
516	.	-0.568	0.652	1	.	.	.	.	.	.	.	.
517	0.362	-0.254	0.789	0	0.372	-0.314	1.166	2	-0.877	-0.366	1.151	1
518	-0.07	0.941	0.237	2	0.189	1.27	-0.608	1	.	.	.	.
519	0.566	-1.657	-1.422	2	0.047	-1.644	0.809	0	0.412	-1.654	0.526	1
520	-0.675	0.855	0.109	0	-0.529	0.406	-0.036	0	-0.476	0.477	0.794	0
521	1.184	-1.977	0.809	0	0.386	-1.884	1.482	0	0.542	-1.958	1.357	1
522	0.108	-0.51	0.984	0	0.716	-0.254	-0.094	2	-0.109	-0.225	-0.97	3
523	-0.103	-1.255	0.469	2	0.842	-1.487	0.469	3	-0.562	-1.632	0.469	2
524	0.677	0.64	1.093	3	.	.	.	.	.	.	.	.
525	-0.614	0.272	0.491	2	-1.072	0.326	0.403	2	.	.	.	.
526	-0.501	-1.632	0.984	1	-0.378	-1.732	0.155	0	-0.508	-1.668	1.357	0
527	-0.173	0.297	0.539	0	0.166	-0.684	0.469	2	-0.029	-0.512	0.071	3
528	0.889	-1.293	0.809	0	.	.	.	.	.	.	.	.
529	0.334	1.162	-0.175	4	.	.	.	.	0.687	0.87	-0.175	3
530	0.549	-1.124	0.116	2	1.345	-1.382	-0.366	1	0.931	-1.294	0.491	0
531	0.411	0.396	-0.689	4	0.503	0.543	-0.35	3	0.407	0.539	0.238	0
532	0.593	0.311	0.151	2	0.022	0.189	0.491	3	.	.	.	.
533	-1.723	-1.618	1.482	0	-0.763	-1.864	1.482	0	-1.694	-1.942	0.361	0
534	1.239	-0.799	1.482	0	.	.	.	.	0.621	-1.571	0.809	1
535	0.088	-0.763	0.403	1	.	.	.	.	.	.	.	.
536	0.616	-0.37	-0.036	1	0.423	-0.172	0.794	1	.	.	.	.
537	0.618	0.152	0.027	3	0.706	0.02	0.238	1	-0.258	-0.013	-0.432	0
538	-0.656	0.625	0.484	3	.	.	.	.	.	.	.	.
539	-0.426	1.133	0.652	3	-0.727	0.468	-0.015	2	-0.489	0.547	0.14	2
540	-0.738	0.939	0.168	0	-0.762	0.649	-0.175	1	.	.	.	.
541	0.404	-1.031	-0.088	0	0.246	-0.876	0.237	1	0.138	-1.01	0.238	1
542	0.269	-0.818	0.343	0	-0.041	-0.941	0.373	0	.	.	.	.
543	-0.75	-0.862	0.491	2	-0.473	-0.817	0.491	2	-0.75	-0.833	0.238	3
544	1.862	1.942	-0.986	2	1.87	1.729	-0.535	2	1.982	1.826	-1.32	2
545	0.319	0.787	0.652	0	-0.499	1.301	-0.803	0	0.035	1.126	-0.535	2
546	0.018	-0.051	-0.53	1	-0.038	-0.811	0.491	1	0.241	-0.763	0.856	0
547	0.201	0.775	-0.015	1	.	.	.	.	.	.	.	.
548	0.636	0.384	-1.32	1	1.332	0.029	0.469	2	.	.	.	.
549	-0.579	0.286	0.403	2	-0.85	0.053	0.151	2	-1.055	-0.041	0.109	4
550	0.346	1.083	-0.226	0	-0.851	1.701	-0.865	1	-0.112	1.659	-1.154	1
551	1.208	0.977	1.302	0	0.941	1.381	-0.432	1	0.385	1.367	0.238	0
552	1.246	1.208	-1.32	4	0.427	1.396	0.237	2	.	.	.	.
553	-0.043	0.792	-1.002	2	0.489	0.65	0.212	4	0.054	0.88	-0.094	5
554	0.105	-0.917	1.151	2	1.099	-0.505	0.809	1	0.268	-0.856	1.166	2
555	-0.24	0.316	-0.015	2	-0.227	0.336	0.238	2	-0.61	0.272	0.794	3
556	-1.846	-0.435	0.653	1	-1.867	0.514	-0.535	3	.	.	.	.
557	-0.115	0.121	0.071	2	0.337	0.681	-0.416	0	-0.234	0.668	-0.094	3
558	-0.371	-1.053	1.482	1	-0.82	-1.288	1.041	0	-0.994	-1.251	0.809	1
559	-0.725	-0.27	0.653	1	0.917	-0.026	-1.32	3	0.001	-0.234	0.074	2
560	-0.656	0.236	-0.015	3	.	.	.	.	.	.	.	.
561	0.629	0.385	-0.088	5	-0.456	-0.226	-0.015	3	-1.013	-0.405	0.403	1
562	-0.19	0.543	-0.253	3	0.53	0.544	-0.345	2	0.301	0.58	-0.986	3
563	0.818	0.426	-0.015	2	1.129	-0.006	-0.885	3	0.049	0.058	0.469	0
564	0.106	0.664	0.491	3	-0.1	1.03	-0.608	2	0.245	1.122	-0.554	3
565	0.09	0.483	-0.608	1	0.482	0.424	-0.35	2	-0.04	0.39	-0.608	3
566	1.301	-0.025	0.968	3	1.711	0.548	-0.35	0	1.769	0.599	-0.885	0
567	1.068	0.634	-1.32	2	0.465	0.521	0.212	5	1.097	0.522	-0.535	2
568	-1.003	0.525	0.238	0	.	.	.	.	-0.598	1.008	-0.253	4
569	-0.401	0.825	-0.017	3	-0.249	0.895	-0.172	3	-0.644	0.973	-0.97	4
570	0.848	-0.316	1.041	1	0.445	-0.626	0.313	3	0.478	-0.635	0.652	2
571	0.396	0.653	0.361	4	1.261	0.59	-0.689	4	.	.	.	.
572	0.405	0.306	-0.35	5	-0.088	0.244	-0.865	3	-0.198	0.309	-0.015	5
573	-0.28	1.386	-1.154	3	-1.05	1.447	-1.154	3	-0.763	1.432	-0.986	4
574	1.588	0.263	1.302	2	0.873	0.383	-0.373	3	1.628	0.327	-0.986	5
575	1.542	-0.45	1.482	2	0.683	-0.076	1.482	2	1.568	-0.225	0.361	2
576	-1.561	0.918	-0.175	0	.	.	.	.	.	.	.	.
577	-0.06	0.212	-1.422	1	.	.	.	.	-0.107	0.504	0.116	6
578	-0.396	-1.679	0.809	1	-1.442	-1.902	0.809	3	.	.	.	.
579	-0.492	0.48	-0.172	2	0.337	-0.28	0.794	3	-0.059	-0.28	0.373	3
580	0.088	0.006	-0.986	1	.	.	.	.	.	.	.	.
581	0.266	-1.727	0.361	1	1.223	-0.435	0.361	5	.	.	.	.
582	0.173	0.072	0.653	2	0.41	-0.229	0.151	3	1.134	-0.177	0.458	3
583	-0.538	0.601	-0.172	1	0.383	0.717	-1.32	3	-0.176	0.751	-0.729	3
584	0.805	-0.734	0.809	3	0.3	-0.059	1.047	0	0.445	-0.17	-0.253	2
585	0.636	0.338	0.238	1	1.332	0.787	-1.32	4	.	.	.	.
586	-0.024	1.432	-0.608	1	0.517	1.376	-0.036	2	1.109	1.508	-0.446	3
587	0.289	0.478	-0.175	5	0.6	0.477	-0.446	3	.	.	.	.
588	0.41	0.813	0.151	3	0.118	0.687	-0.535	4	.	.	.	.
589	-0.492	-0.052	0.469	3	-0.105	0.325	-0.015	6	0.134	0.157	-0.53	3
590	-1.575	-0.078	-0.175	3	-1.609	0.374	0.074	0	-0.838	0.509	-0.036	3
591	0.469	0.285	-0.432	3	0.843	0.339	-0.35	3	1.317	0.27	-1.32	2
592	-1.398	-0.211	0.652	0	-0.365	0.749	-0.094	3	.	.	.	.
593	-0.356	-0.107	0.968	0	0.259	-0.672	0.442	0	0.559	-0.467	1.357	2
594	-0.862	-0.657	0.403	3	-0.884	-0.596	-0.505	3	-1.12	-0.701	0.071	3
595	0.455	0.806	-0.803	0	1.259	1.253	0.071	2	0.676	1.152	-0.736	5
596	-0.658	0.706	0.968	2	-0.179	1.49	-0.345	1	-0.412	1.626	-0.729	1
597	-0.094	0.466	-0.335	1	-0.538	0.977	-0.35	0	0.057	0.79	0.155	1
598	1.366	-0.877	0.59	2	.	.	.	.	.	.	.	.
599	-0.949	0.128	1.166	3	-0.72	-0.805	0.968	2	-1.483	-0.765	1.166	4
600	-0.685	0.406	0.071	1	.	.	.	.	.	.	.	.
601	-0.022	-0.007	-1.422	4	-0.02	0.867	-0.885	3	.	.	.	.
602	-1.355	0.032	0.968	3	-0.801	-0.148	-0.036	2	-0.432	-0.25	0.238	2
603	0.924	-0.197	-1.32	2	0.607	0.094	0.071	4	0.731	0.242	0.653	3
604	0.545	0.823	-1.154	3	.	.	.	.	1.332	0.702	-0.253	3
605	-0.555	1.242	0.653	2	0.615	1.744	-0.088	3	-0.254	1.825	0.238	3
606	-0.514	-0.035	-0.986	2	-0.745	-0.184	0.794	3	.	.	.	.
607	-0.514	-0.49	-0.535	0	0.499	-1.38	0.469	3	-0.778	-1.413	0.968	1
608	0.214	-0.378	-0.865	5	.	.	.	.	1.208	-0.491	-1.054	3
609	0.471	-1.221	-0.088	1	0.429	-1.24	-0.35	2	0.406	-1.241	1.047	0
610	-0.294	-0.265	-0.094	1	-1.325	0.076	0.809	2	-0.392	0.066	0.907	3
611	-0.753	-0.329	-0.172	1	-0.828	-0.533	1.166	3	.	.	.	.
612	0.219	0.184	-0.736	2	-0.396	0.079	0.237	4	-0.51	0.105	-0.094	2
613	0.009	0.45	-0.384	5	0.453	1.095	0.109	4	0.325	1.047	0.237	2
614	0.501	0.222	-0.134	0	-1.192	0.218	1.047	0	.	.	.	.
615	-0.434	1.085	-1.422	2	-0.055	1.361	-0.524	2	-0.615	1.262	-0.446	3
616	0.217	0.236	-1.422	2	.	.	.	.	.	.	.	.
617	-0.269	1.157	0.238	0	0.521	1.236	-0.345	2	0.82	1.338	-0.535	3
618	-0.062	0.563	-0.135	2	0.271	0.489	0.238	2	0.487	0.525	-0.803	3
619	0.088	0.677	-0.803	0	.	.	.	.	.	.	.	.
620	0.217	0.216	-0.345	0	.	.	.	.	.	.	.	.
621	0.64	0.154	0.968	2	0.108	0.383	0.238	0	0.687	0.489	-0.345	2
622	-0.188	-0.258	0.469	0	.	.	.	.	-0.623	-0.002	-0.282	2
623	-0.594	0.035	-0.402	3	-0.799	-0.399	-0.015	1	-0.777	-0.44	0.653	1
624	0.879	0.928	-0.088	1	0.692	1.159	-0.35	0	0.499	1.18	-0.35	2
625	0.122	-0.574	-0.689	0	-0.361	0.116	0.238	0	-0.067	0.011	0.238	0
626	0.54	0.698	0.238	1	-0.363	0.251	0.343	2	-0.483	0.305	0.539	0
627	0.541	-0.02	0.343	2	0.91	-0.137	-0.608	3	0.556	-0.227	-0.175	2
628	1.366	-0.053	-0.088	5	.	.	.	.	.	.	.	.
629	-0.841	0.147	0.653	0	0.085	0.027	-0.524	5	.	.	.	.
630	-0.497	-0.129	-0.092	0	0.331	-0.349	0.653	3	.	.	.	.
631	0.235	-0.137	0.074	0	.	.	.	.	-0.512	-0.782	0.343	0
632	-1.024	-1.275	0.491	2	-0.383	-1.494	0.343	3	-0.763	-1.403	-0.304	0
